Date,Open,Close,Volume,Turnover,news_score
2013-01-27,252.0,250.0,3268.0,814458.0,0.11836190476190475
2013-01-28,250.0,243.0,6464.0,1584602.0,0.06031111111111111
2013-01-30,243.0,242.0,5603.0,1349446.0,0.021085714285714284
2013-01-31,242.0,236.0,2997.0,708013.0,0.10607777777777777
2013-02-03,236.0,241.0,4519.0,1095421.0,0.16081578947368422
2013-02-04,241.0,242.0,2909.0,699241.0,0.06233333333333334
2013-02-05,242.0,242.0,2382.0,576632.0,0.04871578947368421
2013-02-06,242.0,238.0,2204.0,527551.0,0.06388333333333333
2013-02-07,238.0,240.0,2011.0,478839.0,0.05615
2013-02-10,240.0,244.0,4273.0,1022327.0,0.08207291666666666
2013-02-12,244.0,250.0,1951.0,482759.0,0.04680232558139534
2013-02-13,250.0,245.0,1862.0,459360.0,0.1409576923076923
2013-02-14,245.0,251.0,4871.0,1220880.0,0.04278500000000001
2013-02-17,251.0,276.0,450.0,121050.0,0.21459090909090908
2013-02-19,276.0,260.0,6905.0,1818761.0,0.0783875
2013-02-20,260.0,250.0,5135.0,1287536.0,0.0031200000000000004
2013-02-21,250.0,250.0,3237.0,806090.0,0.08847857142857143
2013-02-24,250.0,250.0,2131.0,528781.0,0.08559230769230768
2013-02-25,250.0,255.0,2352.0,588900.0,0.20910476190476188
2013-02-26,255.0,250.0,2202.0,550690.0,0.029369230769230766
2013-02-27,250.0,250.0,3682.0,910972.0,0.033
2013-02-28,250.0,250.0,9283.0,2327783.0,0.020188235294117646
2013-03-03,250.0,250.0,7283.0,1830465.0,0.23906999999999998
2013-03-04,250.0,250.0,2021.0,509122.0,0.11836428571428571
2013-03-05,250.0,252.0,1333.0,336037.0,0.11470714285714285
2013-03-06,252.0,256.0,5661.0,1440343.0,0.03415000000000001
2013-03-07,256.0,260.0,8671.0,2265826.0,-0.06275
2013-03-11,260.0,260.0,5405.0,1405374.0,0.10933076923076922
2013-03-13,260.0,270.0,5687.0,1493131.0,0.11795
2013-03-14,270.0,265.0,9300.0,2477564.0,-0.01083600000000001
2013-03-17,265.0,260.0,5629.0,1451955.0,0.18213888888888888
2013-03-18,260.0,256.0,4336.0,1106916.0,-0.03611764705882353
2013-03-19,256.0,260.0,5473.0,1413615.0,0.0030312500000000027
2013-03-20,260.0,253.0,1903.0,483472.0,-0.07830909090909091
2013-03-21,253.0,250.0,3174.0,793134.0,-0.14924285714285715
2013-03-24,250.0,245.0,2999.0,731283.0,-0.022642857142857138
2013-03-25,245.0,248.0,3862.0,946034.0,0.04133684210526316
2013-03-27,248.0,247.0,2307.0,569636.0,-0.08121999999999999
2013-03-28,247.0,246.0,3297.0,812378.0,0.04076153846153845
2013-03-31,246.0,240.0,7670.0,1846622.0,-0.07529090909090909
2013-04-01,240.0,242.0,6103.0,1444771.0,-0.07463333333333333
2013-04-02,242.0,246.0,5576.0,1356730.0,0.040077777777777775
2013-04-03,246.0,245.0,3462.0,857395.0,-0.0005230769230769167
2013-04-04,245.0,244.0,1588.0,387606.0,0.03198333333333333
2013-04-07,244.0,246.0,2378.0,582346.0,-0.056575
2013-04-08,246.0,244.0,1805.0,442849.0,-0.04521333333333334
2013-04-09,244.0,245.0,2150.0,527330.0,-0.04759166666666667
2013-04-11,245.0,245.0,2923.0,717670.0,0.026657142857142855
2013-04-15,245.0,241.0,1467.0,354299.0,0.16765384615384615
2013-04-16,241.0,241.0,2711.0,651780.0,0.008799999999999997
2013-04-17,241.0,243.0,2336.0,563436.0,-0.07031666666666667
2013-04-18,243.0,240.0,2324.0,559820.0,0.016478571428571433
2013-04-21,240.0,235.0,3138.0,742406.0,0.15224166666666664
2013-04-22,235.0,235.0,3428.0,791277.0,0.1093037037037037
2013-04-23,235.0,238.0,2531.0,599433.0,-0.017113043478260873
2013-04-25,238.0,230.0,1360.0,311840.0,0.07504285714285715
2013-04-28,230.0,226.0,1623.0,367960.0,0.2693233333333333
2013-04-29,226.0,227.0,2263.0,512829.0,0.055491304347826086
2013-04-30,227.0,230.0,3425.0,775719.0,0.05147
2013-05-02,230.0,221.0,2410.0,535462.0,0.051047058823529404
2013-05-05,221.0,211.0,2917.0,632915.0,0.12863478260869565
2013-05-06,211.0,203.0,2272.0,463908.0,0.05207619047619047
2013-05-07,203.0,215.0,1989.0,419838.0,0.0559047619047619
2013-05-08,215.0,215.0,1152.0,245944.0,0.10216923076923078
2013-05-09,215.0,210.0,480.0,100140.0,0.147028
2013-05-12,210.0,216.0,2755.0,597834.0,0.0587
2013-05-13,216.0,221.0,1666.0,364355.0,0.05547173913043478
2013-05-14,221.0,222.0,2285.0,505106.0,-0.013308333333333337
2013-05-15,222.0,234.0,1507.0,342258.0,0.02355384615384615
2013-05-16,234.0,232.0,862.0,198720.0,0.05808571428571429
2013-05-19,232.0,222.0,1205.0,270695.0,0.08565
2013-05-20,222.0,223.0,1461.0,321313.0,0.0859
2013-05-21,223.0,235.0,8468.0,1943122.0,-0.012541176470588236
2013-05-22,235.0,232.0,2936.0,684321.0,0.03989166666666667
2013-05-23,232.0,218.0,2170.0,478160.0,-0.019218750000000007
2013-05-26,218.0,221.0,2433.0,534693.0,0.26580476190476193
2013-05-27,221.0,225.0,1307.0,291896.0,0.06395624999999999
2013-05-28,225.0,225.0,1841.0,415405.0,-0.07191176470588236
2013-05-30,225.0,226.0,3965.0,895230.0,0.10322307692307693
2013-06-02,226.0,223.0,2959.0,663898.0,0.09839333333333333
2013-06-03,223.0,225.0,2001.0,449855.0,0.10663125
2013-06-04,225.0,225.0,5887.0,1333015.0,-0.05772857142857142
2013-06-05,225.0,225.0,3773.0,848790.0,0.07253846153846152
2013-06-06,225.0,221.0,5457.0,1210170.0,0.064025
2013-06-09,221.0,220.0,1275.0,280850.0,-0.011599999999999994
2013-06-10,220.0,215.0,1674.0,364055.0,0.08823
2013-06-11,215.0,213.0,4959.0,1064592.0,0.02688666666666666
2013-06-12,213.0,213.0,938.0,199288.0,0.031662499999999996
2013-06-13,213.0,206.0,2734.0,567220.0,0.13826249999999998
2013-06-16,206.0,205.0,3116.0,644132.0,-0.019707142857142857
2013-06-17,205.0,206.0,3177.0,648719.0,-0.0751470588235294
2013-06-18,206.0,203.0,3775.0,767682.0,-0.16069090909090908
2013-06-19,203.0,204.0,2193.0,443437.0,-0.0062000000000000015
2013-06-20,204.0,202.0,2914.0,586023.0,-0.06628571428571428
2013-06-23,202.0,202.0,3944.0,793113.0,0.1891375
2013-06-24,202.0,204.0,2863.0,578614.0,0.08439130434782609
2013-06-25,204.0,212.0,1591.0,325869.0,-0.004364705882352941
2013-06-26,212.0,210.0,2267.0,476574.0,0.09044444444444445
2013-06-27,210.0,204.0,2462.0,506206.0,0.04347647058823529
2013-06-30,204.0,204.0,4074.0,826362.0,0.06118999999999999
2013-07-01,204.0,204.0,8440.0,1715347.0,0.046689999999999995
2013-07-02,204.0,214.0,6663.0,1386542.0,0.13231904761904761
2013-07-03,214.0,217.0,8503.0,1846323.0,0.09002500000000001
2013-07-04,217.0,216.0,2654.0,570056.0,0.05710000000000001
2013-07-07,216.0,212.0,1944.0,409642.0,-0.04338333333333333
2013-07-08,212.0,213.0,1314.0,278717.0,-0.11676000000000002
2013-07-09,213.0,216.0,4180.0,896995.0,0.12393499999999999
2013-07-10,216.0,215.0,906.0,195796.0,0.03831428571428571
2013-07-11,215.0,211.0,1952.0,412900.0,0.036291304347826084
2013-07-14,211.0,213.0,849.0,180152.0,0.006486666666666663
2013-07-15,213.0,212.0,520.0,110330.0,0.17383157894736842
2013-07-16,212.0,212.0,1405.0,295776.0,0.036256250000000004
2013-07-17,212.0,218.0,833.0,176111.0,0.1815785714285714
2013-07-18,218.0,215.0,3565.0,760658.0,0.1005125
2013-07-21,215.0,220.0,1576.0,344059.0,0.06607222222222223
2013-07-22,220.0,219.0,3960.0,857015.0,0.10086842105263158
2013-07-23,219.0,220.0,2380.0,522130.0,0.09266666666666667
2013-07-24,219.0,220.0,3875.0,845100.0,0.16682105263157895
2013-07-25,220.0,220.0,6133.0,1346153.0,-0.04191764705882353
2013-07-28,220.0,219.0,2271.0,495460.0,0.35837499999999994
2013-07-29,219.0,220.0,6445.0,1417338.0,0.06392
2013-07-30,220.0,222.0,4366.0,967312.0,0.06830625
2013-07-31,222.0,227.0,5674.0,1319038.0,0.2617736842105263
2013-08-01,227.0,233.0,3874.0,894640.0,0.05182857142857143
2013-08-04,233.0,235.0,6786.0,1565735.0,0.288744
2013-08-05,235.0,244.0,16970.0,3996457.0,0.10186999999999999
2013-08-06,244.0,240.0,8059.0,1929139.0,0.18048260869565216
2013-08-07,240.0,250.0,14766.0,3668196.0,0.14896923076923077
2013-08-08,250.0,256.0,10429.0,2645586.0,0.08539354838709677
2013-08-11,256.0,258.0,6243.0,1601607.0,0.2648066666666667
2013-08-12,258.0,258.0,5404.0,1382829.0,0.10855483870967741
2013-08-13,258.0,255.0,12121.0,3107958.0,0.20686
2013-08-14,255.0,265.0,22278.0,5876172.0,0.14182941176470587
2013-08-15,265.0,274.0,17518.0,4682661.0,0.16687142857142856
2013-08-18,274.0,289.0,8762.0,2496818.0,0.18513333333333332
2013-08-19,289.0,295.0,13094.0,3825734.0,0.08518928571428572
2013-08-20,295.0,290.0,14268.0,4129463.0,0.19951875
2013-08-25,290.0,275.0,9229.0,2559665.0,0.1397090909090909
2013-08-26,275.0,265.0,10512.0,2853463.0,0.03707222222222222
2013-08-27,265.0,269.0,5993.0,1615807.0,0.14054999999999998
2013-08-29,269.0,270.0,10781.0,2920690.0,-0.13265714285714286
2013-09-01,270.0,273.0,10315.0,2795826.0,0.013529411764705885
2013-09-02,273.0,273.0,4607.0,1247979.0,0.06937894736842104
2013-09-03,273.0,270.0,9705.0,2619325.0,0.03237142857142857
2013-09-04,270.0,268.0,5881.0,1581356.0,0.00950909090909091
2013-09-05,268.0,270.0,4619.0,1240671.0,0.05382666666666667
2013-09-08,270.0,268.0,1430.0,383452.0,0.316375
2013-09-09,268.0,265.0,3761.0,990215.0,-0.05091249999999999
2013-09-10,265.0,260.0,3506.0,912022.0,-0.0502
2013-09-11,260.0,256.0,3560.0,913664.0,0.018375
2013-09-12,256.0,256.0,2297.0,589964.0,0.06542857142857142
2013-09-15,256.0,251.0,1705.0,425223.0,0.12848461538461536
2013-09-16,251.0,243.0,3105.0,759329.0,0.27732
2013-09-17,243.0,249.0,4190.0,1030774.0,0.09935294117647059
2013-09-19,249.0,251.0,7230.0,1794525.0,0.04455
2013-09-22,251.0,248.0,3598.0,891274.0,0.08346666666666665
2013-09-23,248.0,256.0,4366.0,1093319.0,0.11865714285714286
2013-09-24,256.0,255.0,3569.0,904154.0,0.15711666666666665
2013-09-25,255.0,252.0,2342.0,595174.0,0.07074166666666666
2013-09-26,252.0,250.0,2947.0,739707.0,0.07923529411764706
2013-09-29,250.0,250.0,5593.0,1397377.0,0.16626153846153846
2013-09-30,250.0,253.0,4048.0,1020083.0,0.16635263157894736
2013-10-01,253.0,257.0,6780.0,1726362.0,0.12481666666666665
2013-10-02,257.0,265.0,4507.0,1174185.0,0.17052777777777778
2013-10-03,265.0,261.0,5989.0,1565000.0,0.2442153846153846
2013-10-06,261.0,268.0,6298.0,1679891.0,0.12924615384615384
2013-10-07,268.0,268.0,6554.0,1752440.0,0.16744
2013-10-09,272.0,274.0,10880.0,2986516.0,0.06542272727272726
2013-10-10,274.0,287.0,9084.0,2543741.0,0.029960869565217388
2013-10-17,287.0,281.0,3422.0,971556.0,0.08631666666666667
2013-10-20,281.0,288.0,12323.0,3530867.0,0.07905625
2013-10-21,288.0,281.0,5261.0,1493206.0,0.0634
2013-10-22,281.0,280.0,2882.0,804126.0,0.20447333333333334
2013-10-23,280.0,279.0,6589.0,1823788.0,0.108795
2013-10-24,279.0,271.0,8658.0,2361256.0,0.06912499999999999
2013-10-27,271.0,270.0,6644.0,1773173.0,0.0797
2013-10-28,270.0,266.0,7712.0,2055026.0,0.024305263157894736
2013-10-29,266.0,268.0,5113.0,1372281.0,0.21752666666666667
2013-10-30,268.0,270.0,3999.0,1074211.0,0.06764999999999999
2013-10-31,270.0,271.0,4946.0,1349234.0,0.19612631578947368
2013-11-06,271.0,270.0,3065.0,819162.0,0.24571
2013-11-07,270.0,270.0,2913.0,783807.0,0.10864
2013-11-11,265.0,270.0,2943.0,786371.0,0.14702857142857143
2013-11-12,270.0,282.0,2751.0,770058.0,0.2585470588235294
2013-11-13,282.0,285.0,13696.0,3908379.0,0.139224
2013-11-14,285.0,290.0,7095.0,2016131.0,0.19559142857142855
2013-11-21,290.0,306.0,1316.0,401056.0,0.0667
2013-11-24,306.0,324.0,21647.0,7102843.0,0.09717500000000001
2013-11-25,324.0,314.0,13105.0,4072777.0,0.06534285714285715
2013-11-26,314.0,321.0,28272.0,9106933.0,0.08495
2013-11-27,321.0,340.0,36076.0,12017076.0,0.05655000000000001
2013-11-28,340.0,342.0,21680.0,7342274.0,0.18582380952380953
2013-12-01,342.0,376.0,23763.0,8678552.0,0.08352
2013-12-02,376.0,405.0,20977.0,8333188.0,0.04862
2013-12-03,405.0,400.0,19402.0,7700605.0,0.051390909090909084
2013-12-04,400.0,402.0,12389.0,5056887.0,0.2193
2013-12-05,402.0,400.0,21081.0,8531937.0,0.328225
2013-12-08,400.0,395.0,16688.0,6607316.0,0.24534999999999998
2013-12-09,395.0,396.0,26882.0,10709798.0,0.11439999999999999
2013-12-10,396.0,400.0,28690.0,11496761.0,0.13216250000000002
2013-12-11,400.0,410.0,18473.0,7444488.0,0.054271428571428575
2013-12-12,409.0,406.0,17759.0,7270362.0,0.05658823529411765
2013-12-15,406.0,446.0,20003.0,8387373.0,0.22275454545454546
2013-12-16,446.0,490.0,20965.0,9876974.0,0.03750624999999999
2013-12-18,490.0,485.0,29053.0,14533077.0,0.006409999999999999
2013-12-19,485.0,493.0,39462.0,19287968.0,-0.011699999999999999
2013-12-22,490.0,480.0,19387.0,9322438.0,0.11982857142857142
2013-12-23,472.0,469.0,33400.0,15494694.0,0.07319285714285714
2013-12-24,469.0,469.0,29712.0,13932330.0,0.10611999999999999
2013-12-26,469.0,471.0,15787.0,7496050.0,0.07190999999999999
2013-12-29,471.0,465.0,22999.0,10658221.0,0.052695238095238094
2013-12-31,465.0,460.0,25659.0,11833095.0,0.15962307692307692
2014-01-01,460.0,439.0,15862.0,6954305.0,0.14299375
2014-01-02,439.0,462.0,28467.0,12539546.0,0.07736499999999999
2014-01-05,462.0,468.0,65735.0,30288296.0,0.06685714285714285
2014-01-06,468.0,470.0,25538.0,11891111.0,-0.077775
2014-01-07,470.0,473.0,22161.0,10397910.0,-0.02530434782608696
2014-01-08,473.0,491.0,38768.0,18856016.0,0.07793846153846153
2014-01-09,491.0,484.0,20109.0,9707296.0,0.05593333333333333
2014-01-12,484.0,486.0,24734.0,12126000.0,0.1082578947368421
2014-01-13,486.0,494.0,19617.0,9539420.0,0.125825
2014-01-14,494.0,501.0,32504.0,16167668.0,0.054617647058823535
2014-01-16,501.0,490.0,19341.0,9507699.0,0.0298
2014-01-19,490.0,495.0,29053.0,14135093.0,0.08886470588235294
2014-01-20,495.0,500.0,81646.0,41133904.0,0.06468
2014-01-21,500.0,488.0,11260.0,5548725.0,-0.034800000000000005
2014-01-22,488.0,478.0,13817.0,6560366.0,0.005250000000000001
2014-01-23,478.0,480.0,13779.0,6598289.0,0.1846307692307692
2014-01-26,480.0,503.0,40298.0,20371358.0,0.15687647058823528
2014-01-27,503.0,490.0,9937.0,4893569.0,0.17715294117647057
2014-01-28,490.0,499.0,26031.0,12812248.0,0.15103076923076925
2014-01-29,499.0,503.0,29804.0,14948839.0,0.04246153846153847
2014-02-02,503.0,490.0,8622.0,4222674.0,0.11247368421052632
2014-02-03,490.0,499.0,16945.0,8159916.0,0.2665285714285714
2014-02-04,499.0,499.0,14068.0,6914480.0,0.03528421052631579
2014-02-06,492.0,497.0,18213.0,9039773.0,0.2113818181818182
2014-02-09,497.0,500.0,31751.0,15848924.0,0.1812736842105263
2014-02-10,500.0,520.0,52878.0,28379588.0,0.15405833333333332
2014-02-11,520.0,518.0,29068.0,14978823.0,0.22201764705882351
2014-02-12,518.0,515.0,10260.0,5225358.0,0.19364736842105262
2014-02-13,515.0,509.0,14908.0,7588708.0,0.11390714285714286
2014-02-16,509.0,500.0,12363.0,6140653.0,0.12065555555555557
2014-02-17,500.0,497.0,10000.0,4985741.0,0.05115454545454546
2014-02-18,497.0,500.0,14557.0,7274455.0,0.12455000000000001
2014-02-20,500.0,506.0,12477.0,6285058.0,0.18303333333333333
2014-02-23,506.0,510.0,16883.0,8625372.0,0.06464545454545453
2014-02-24,510.0,510.0,10633.0,5455405.0,0.11100714285714286
2014-02-25,510.0,510.0,8159.0,4056577.0,0.012763636363636371
2014-02-26,510.0,507.0,11856.0,5953703.0,-0.030579999999999986
2014-03-03,507.0,500.0,11330.0,5588614.0,0.21105625
2014-03-04,500.0,490.0,12645.0,6121482.0,0.05294000000000001
2014-03-05,490.0,491.0,13670.0,6701152.0,0.22524
2014-03-06,491.0,485.0,8096.0,3949166.0,0.18059999999999998
2014-03-09,485.0,477.0,12131.0,5814888.0,0.13479
2014-03-10,477.0,480.0,11578.0,5457255.0,0.05186923076923075
2014-03-11,480.0,466.0,5775.0,2712645.0,-0.0077312499999999985
2014-03-12,466.0,468.0,5270.0,2410519.0,0.13236666666666666
2014-03-13,468.0,470.0,6624.0,3091316.0,0.12785333333333332
2014-03-17,470.0,460.0,5748.0,2645091.0,0.12613333333333335
2014-03-18,460.0,455.0,9587.0,4307964.0,0.043519999999999996
2014-03-19,455.0,480.0,10946.0,5102732.0,0.1022875
2014-03-20,480.0,466.0,8516.0,4008312.0,0.03619090909090909
2014-03-23,466.0,483.0,8169.0,3790999.0,0.16927333333333333
2014-03-24,483.0,507.0,21201.0,10555473.0,0.0473578947368421
2014-03-25,507.0,490.0,29739.0,14409354.0,0.22367857142857142
2014-03-26,490.0,528.0,60736.0,30711330.0,0.23546666666666666
2014-03-27,528.0,499.0,20209.0,10155615.0,0.10819999999999999
2014-03-31,499.0,490.0,5218.0,2532600.0,0.07461
2014-04-01,490.0,494.0,3932.0,1927934.0,0.14275333333333334
2014-04-02,494.0,489.0,11115.0,5450211.0,0.06592222222222223
2014-04-03,489.0,484.0,3927.0,1909320.0,0.08070833333333333
2014-04-06,484.0,481.0,8848.0,4280413.0,0.021685714285714284
2014-04-07,481.0,480.0,5197.0,2489076.0,0.08083333333333334
2014-04-09,480.0,479.0,5534.0,2641891.0,0.16667142857142855
2014-04-10,479.0,480.0,3389.0,1629028.0,0.14089374999999998
2014-04-13,480.0,485.0,5766.0,2760663.0,0.20781176470588236
2014-04-15,485.0,477.0,8445.0,4038532.0,0.18530555555555556
2014-04-16,477.0,478.0,5706.0,2710690.0,0.13
2014-04-17,478.0,476.0,11560.0,5492372.0,-0.02445714285714286
2014-04-20,476.0,470.0,7619.0,3569533.0,0.035130769230769236
2014-04-21,470.0,467.0,4512.0,2098816.0,0.2137090909090909
2014-04-22,467.0,484.0,3658.0,1716191.0,0.15392666666666666
2014-04-23,484.0,480.0,6040.0,2896503.0,0.056723076923076925
2014-04-27,480.0,486.0,19082.0,9251327.0,0.10985625
2014-04-28,486.0,482.0,17521.0,8447946.0,0.09445624999999999
2014-04-29,482.0,465.0,17504.0,8328232.0,0.12410666666666667
2014-04-30,465.0,484.0,38545.0,18407064.0,0.18716363636363634
2014-05-04,484.0,485.0,146.0,70810.0,0.20074117647058823
2014-05-06,485.0,480.0,5111.0,2390588.0,0.22611363636363635
2014-05-07,480.0,465.0,3621.0,1723446.0,0.25175625
2014-05-08,465.0,462.0,3062.0,1411016.0,0.17695000000000002
2014-05-11,462.0,451.0,2232.0,1005475.0,0.30873478260869563
2014-05-12,451.0,447.0,6393.0,2858303.0,0.13099285714285716
2014-05-13,447.0,452.0,3367.0,1527250.0,0.17373636363636363
2014-05-15,452.0,450.0,1498.0,672591.0,0.2394235294117647
2014-05-18,450.0,438.0,2406.0,1062455.0,0.1849470588235294
2014-05-19,438.0,441.0,3738.0,1648612.0,0.1497
2014-05-20,441.0,440.0,1380.0,604137.0,0.09176000000000001
2014-05-21,440.0,439.0,1436.0,630316.0,0.08282857142857145
2014-05-22,439.0,441.0,3420.0,1506284.0,0.03537692307692307
2014-05-25,441.0,440.0,1964.0,874085.0,0.11114705882352942
2014-05-26,440.0,439.0,2068.0,916313.0,0.1198153846153846
2014-05-27,439.0,442.0,2651.0,1168679.0,0.07908461538461539
2014-05-28,442.0,455.0,3465.0,1555696.0,0.05545833333333333
2014-06-01,455.0,449.0,3419.0,1534885.0,0.17279999999999998
2014-06-02,449.0,460.0,5675.0,2559270.0,0.21011538461538462
2014-06-03,460.0,465.0,3237.0,1497446.0,-0.025228571428571427
2014-06-04,465.0,450.0,4933.0,2231099.0,0.025256250000000004
2014-06-05,450.0,451.0,1460.0,655013.0,0.3530285714285714
2014-06-08,451.0,445.0,4810.0,2137728.0,0.0041333333333333335
2014-06-09,445.0,442.0,3135.0,1390085.0,0.07776875
2014-06-10,442.0,451.0,6762.0,3048601.0,-0.03946428571428572
2014-06-11,451.0,459.0,7845.0,3618724.0,0.0862
2014-06-12,459.0,456.0,5318.0,2449340.0,0.011655555555555554
2014-06-15,456.0,498.0,21646.0,10384789.0,0.12330769230769231
2014-06-16,498.0,504.0,17798.0,8894533.0,0.06448461538461539
2014-06-17,504.0,504.0,13316.0,6679205.0,0.1006
2014-06-18,504.0,500.0,5595.0,2815179.0,0.11570909090909093
2014-06-19,500.0,497.0,4887.0,2433073.0,0.10462142857142856
2014-06-23,497.0,492.0,2822.0,1392972.0,0.23987777777777777
2014-06-24,492.0,486.0,4915.0,2379604.0,0.43083333333333335
2014-06-25,486.0,490.0,5342.0,2611158.0,0.2917142857142857
2014-06-26,490.0,490.0,2294.0,1124885.0,0.141175
2014-06-29,490.0,535.0,6659.0,3352126.0,0.1670888888888889
2014-06-30,535.0,535.0,17816.0,9248469.0,0.203768
2014-07-01,535.0,530.0,16496.0,8688752.0,0.08049090909090909
2014-07-02,530.0,526.0,8711.0,4581490.0,0.18565384615384614
2014-07-03,526.0,540.0,10454.0,5471823.0,0.12918235294117647
2014-07-06,540.0,550.0,10936.0,5934234.0,0.08350714285714285
2014-07-07,550.0,571.0,23528.0,12913417.0,-0.06399
2014-07-08,571.0,628.0,75326.0,47099144.0,0.136425
2014-07-09,628.0,660.0,64933.0,43299472.0,0.09425000000000001
2014-07-10,660.0,677.0,53832.0,35530680.0,-0.06992857142857142
2014-07-13,677.0,698.0,41709.0,29179672.0,0.13241875
2014-07-14,698.0,690.0,41992.0,29488396.0,0.09595000000000001
2014-07-15,690.0,690.0,13822.0,9495058.0,0.21571428571428572
2014-07-16,690.0,756.0,15232.0,10654212.0,0.17590625
2014-07-17,756.0,729.0,20796.0,14870226.0,0.1696
2014-07-20,729.0,726.0,17347.0,12664584.0,0.06742142857142856
2014-07-21,726.0,740.0,23797.0,17135328.0,0.20204166666666667
2014-07-22,740.0,715.0,26067.0,18395942.0,0.17195294117647056
2014-07-23,715.0,710.0,19797.0,13946533.0,0.07830454545454545
2014-07-24,710.0,703.0,18897.0,13278013.0,0.09165555555555555
2014-07-27,703.0,699.0,19175.0,13359885.0,0.20174285714285714
2014-07-28,699.0,695.0,11965.0,8266627.0,0.2628384615384615
2014-07-30,695.0,680.0,18615.0,12729507.0,0.28173888888888887
2014-07-31,680.0,671.0,17974.0,12129488.0,0.17984705882352942
2014-08-03,671.0,659.0,14283.0,9369036.0,0.22265000000000001
2014-08-04,659.0,650.0,16927.0,10936168.0,0.14503888888888888
2014-08-05,650.0,657.0,19507.0,12914583.0,0.16615882352941178
2014-08-06,657.0,650.0,19442.0,12733444.0,0.2124529411764706
2014-08-07,650.0,655.0,27587.0,17792836.0,0.23706666666666668
2014-08-12,655.0,645.0,7449.0,4790514.0,0.24921578947368422
2014-08-13,645.0,660.0,13102.0,8449188.0,0.06416842105263157
2014-08-14,660.0,657.0,15244.0,10054548.0,0.21076842105263158
2014-08-18,657.0,612.0,37244.0,22612552.0,0.07019999999999998
2014-08-19,612.0,610.0,17808.0,10869120.0,0.06417894736842104
2014-08-20,610.0,605.0,19673.0,11856208.0,-0.022586666666666665
2014-08-21,605.0,600.0,12597.0,7501131.0,0.12295
2014-08-24,600.0,600.0,12176.0,7224524.0,0.025266666666666656
2014-08-25,600.0,559.0,13049.0,7367250.0,-0.020057894736842104
2014-08-26,559.0,532.0,13423.0,7398733.0,-0.050478947368421054
2014-08-27,532.0,559.0,13712.0,7637563.0,0.17281578947368423
2014-08-28,559.0,555.0,9333.0,5290522.0,0.037611764705882365
2014-08-31,555.0,544.0,7186.0,3881419.0,0.02751111111111111
2014-09-01,544.0,540.0,8096.0,4263430.0,0.14624705882352942
2014-09-03,540.0,534.0,6177.0,3338441.0,0.2013642857142857
2014-09-04,534.0,516.0,13269.0,6900500.0,0.36228421052631576
2014-09-07,516.0,477.0,8707.0,4224592.0,0.1648285714285714
2014-09-09,477.0,510.0,6261.0,3123354.0,0.17198333333333332
2014-09-10,510.0,515.0,17200.0,9003879.0,0.22694999999999999
2014-09-11,515.0,510.0,5116.0,2564786.0,0.2204
2014-09-14,510.0,501.0,11790.0,5894531.0,0.19085454545454547
2014-09-15,501.0,495.0,4559.0,2263865.0,0.02746470588235294
2014-09-16,495.0,500.0,5664.0,2813054.0,0.354485
2014-09-17,500.0,491.0,2141.0,1059526.0,0.22561499999999998
2014-09-18,491.0,500.0,4308.0,2113234.0,0.15134375
2014-09-21,500.0,473.0,4876.0,2330048.0,0.12579047619047617
2014-09-22,473.0,463.0,4694.0,2150250.0,0.19924
2014-09-23,463.0,509.0,1603.0,812465.0,0.1146888888888889
2014-09-24,509.0,533.0,27922.0,14918155.0,0.12882857142857143
2014-09-28,533.0,533.0,5441.0,2872819.0,0.3162857142857143
2014-09-29,533.0,549.0,2590.0,1383477.0,0.4404142857142857
2014-09-30,549.0,522.0,4135.0,2203088.0,0.13396666666666665
2014-10-08,522.0,520.0,1950.0,1004294.0,0.333225
2014-10-09,520.0,515.0,4332.0,2232742.0,0.043155555555555565
2014-10-12,515.0,499.0,3534.0,1775044.0,0.12265999999999999
2014-10-13,499.0,496.0,6363.0,3163546.0,0.09622666666666667
2014-10-14,496.0,500.0,2216.0,1115048.0,0.11666315789473684
2014-10-15,500.0,508.0,3468.0,1751854.0,0.17893333333333333
2014-10-16,508.0,512.0,2026.0,1036190.0,0.05258461538461538
2014-10-19,512.0,524.0,2531.0,1283847.0,0.0
2014-10-20,524.0,512.0,1855.0,943601.0,0.058555
2014-10-21,512.0,506.0,1623.0,825062.0,0.28581111111111107
2014-10-22,506.0,505.0,2166.0,1085421.0,0.09525
2014-10-26,505.0,501.0,318.0,158551.0,0.38053750000000003
2014-10-27,501.0,508.0,826.0,414552.0,0.17007222222222224
2014-10-28,508.0,503.0,3103.0,1559251.0,0.02291538461538462
2014-10-30,503.0,496.0,3239.0,1615458.0,0.09726315789473683
2014-11-02,496.0,487.0,3479.0,1691461.0,0.08367
2014-11-03,487.0,478.0,2984.0,1438935.0,-0.11394
2014-11-04,478.0,480.0,4283.0,2036039.0,0.11636111111111111
2014-11-05,480.0,490.0,3198.0,1561916.0,0.2619142857142857
2014-11-06,490.0,486.0,4774.0,2310227.0,0.168796
2014-11-09,486.0,470.0,4361.0,2066075.0,0.09139090909090909
2014-11-10,470.0,469.0,7137.0,3301463.0,0.090945
2014-11-11,469.0,470.0,2460.0,1127792.0,0.23071111111111112
2014-11-12,470.0,470.0,3095.0,1456430.0,0.23359615384615384
2014-11-13,470.0,463.0,5215.0,2419866.0,0.11876
2014-11-16,463.0,455.0,2659.0,1216890.0,0.1373962962962963
